F,g,calibrated,d,p,kernel_dim,depth,status,indep_check
Fc,u^3v^0,1,30,1000003,387,16,survived,PASS
Fc,u^3v^1,0,30,1000003,387,2,obstructed@3:degree-overflow,
Fc,u^3v^2,0,30,1000003,387,2,obstructed@3:degree-overflow,
Fc,u^3v^3,0,30,1000003,387,1,obstructed@2:degree-overflow,
Fc,u^4v^0,1,30,1000003,387,16,survived,PASS
Fc,u^4v^1,0,30,1000003,387,1,obstructed@2:degree-overflow,
Fc,u^4v^2,0,30,1000003,387,1,obstructed@2:degree-overflow,
Fc,u^5v^0,1,30,1000003,387,16,survived,PASS
Fc,u^5v^1,0,30,1000003,387,1,obstructed@2:degree-overflow,
Fc,u^6v^0,1,30,1000003,387,16,survived,PASS
